job_link,job_id,city,job_title,company_name,time_posted,num_applicatns
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3972056455,3972056455,"Cracow, Małopolskie, Poland",GBS (Junior) Project Manager,Capgemini,2 months ago,56
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4005366386,4005366386,"Warsaw, Mazowieckie, Poland",Automation Business Analyst,Stryker,1 month ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4026264779,4026264779,"Cracow, Małopolskie, Poland",Test Automation Engineer,Mindbox SA,1 day ago,37
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4014315946,4014315946,"Cracow, Małopolskie, Poland",Automation |RPA| Developer - Blue Prism,Capgemini,2 weeks ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4018239567,4018239567,"Cracow, Małopolskie, Poland","VP, FC Detection & DE",HSBC,1 week ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3944259892,3944259892,"Cracow, Małopolskie, Poland",HR Intelligent Automation Consultant,Capgemini,3 months ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4029136310,4029136310,"Katowice, Śląskie, Poland",Staż w Dziale RPA (Robotic Process Automation),Rockwell Automation,,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3886964794,3886964794,"Cracow, Małopolskie, Poland",Automation |RPA| Solution Architect - BluePrism,Capgemini,5 months ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3954703672,3954703672,"Cracow, Małopolskie, Poland",RPA Solution Architect - BluePrism,Capgemini,2 months ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3993806640,3993806640,"Cracow, Małopolskie, Poland",GBS Senior Transformation Manager,Capgemini,1 month ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4014392472,4014392472,"Cracow, Małopolskie, Poland",Cloud Security Reporting Analyst,Mindbox SA,2 weeks ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4011615439,4011615439,"Cracow, Małopolskie, Poland",O2C Transformation Manager,Capgemini,2 weeks ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=4003530438,4003530438,"Wrocław, Dolnośląskie, Poland",Project Manager,Olympus EMEA,1 week ago,124
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3996278620,3996278620,"Cracow, Małopolskie, Poland",O2C Senior Transformation Manager,Capgemini,1 month ago,25
https://www.linkedin.com/jobs/search?keywords=RPA&location=Poland&pageNum=0&position=28&currentJobId=3962037649,3962037649,"Cracow, Małopolskie, Poland",R2R Business Transformation Senior Consultant,Capgemini,2 months ago,25
